timestamp,event,symbol,score,price,qty,reason,open_pl,rotation_score,rotation_decision,notes
2026-05-05T19:00:47.234476,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-05T19:00:47.234505,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=4.0
2026-05-05T19:00:47.234868,LEARNING_SHADOW_SKIP_BUY,U,69.5,,,skip buy,,,,
2026-05-05T19:06:27.545767,SHADOW_SELL_V2_SIGNAL,AAPL,71.91,,1.0,Research signal: no exit pressure.,14.75,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=5.477 | entry=269.32 | current=284.07
2026-05-05T19:06:27.545897,SHADOW_SELL_V2_SIGNAL,ORCL,57.13,,57.015588251,Research signal: no exit pressure.,185.870818,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.783 | entry=182.83 | current=186.09
2026-05-05T19:06:27.545987,SHADOW_CAPITAL_EFFICIENCY,U,69.5,,,Research signal: candidate is stronger than weakest current holding.,185.870818,12.37,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=ORCL | weakest_score=57.13 | best_candidate=U
2026-05-05T19:06:27.546033,SHADOW_SMALL_CAP_BUY_DECISION,U,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=31.0 | news=5.0
2026-05-05T19:06:27.546071,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-05T19:06:27.546121,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=4.0
2026-05-05T19:06:27.546553,LEARNING_SHADOW_SKIP_BUY,U,69.5,,,skip buy,,,,
2026-05-05T19:12:09.387609,SHADOW_SELL_V2_SIGNAL,AAPL,72.17,,1.0,Research signal: no exit pressure.,14.925,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=5.542 | entry=269.32 | current=284.245
2026-05-05T19:12:09.387743,SHADOW_SELL_V2_SIGNAL,ORCL,57.28,,57.015588251,Research signal: no exit pressure.,189.576831,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.819 | entry=182.83 | current=186.155
2026-05-05T19:12:09.387833,SHADOW_CAPITAL_EFFICIENCY,U,69.5,,,Research signal: candidate is stronger than weakest current holding.,189.576831,12.22,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=ORCL | weakest_score=57.28 | best_candidate=U
2026-05-05T19:12:09.387872,SHADOW_SMALL_CAP_BUY_DECISION,U,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=31.0 | news=5.0
2026-05-05T19:12:09.387904,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-05T19:12:09.387932,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=4.0
2026-05-05T19:12:09.388319,LEARNING_SHADOW_SKIP_BUY,U,69.5,,,skip buy,,,,
2026-05-05T19:17:48.477605,SHADOW_SELL_V2_SIGNAL,AAPL,72.38,,1.0,Research signal: no exit pressure.,15.07,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=5.596 | entry=269.32 | current=284.39
2026-05-05T19:17:48.477728,SHADOW_SELL_V2_SIGNAL,ORCL,56.87,,57.015588251,Research signal: no exit pressure.,179.028947,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.717 | entry=182.83 | current=185.97
2026-05-05T19:17:48.477815,SHADOW_CAPITAL_EFFICIENCY,U,69.5,,,Research signal: candidate is stronger than weakest current holding.,179.028947,12.63,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=ORCL | weakest_score=56.87 | best_candidate=U
2026-05-05T19:17:48.477854,SHADOW_SMALL_CAP_BUY_DECISION,U,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=31.0 | news=5.0
2026-05-05T19:17:48.477886,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-05T19:17:48.477914,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=4.0
2026-05-05T19:17:48.478296,LEARNING_SHADOW_SKIP_BUY,U,69.5,,,skip buy,,,,
2026-05-05T19:23:28.286455,SHADOW_SELL_V2_SIGNAL,AAPL,72.35,,1.0,Research signal: no exit pressure.,15.05,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=5.588 | entry=269.32 | current=284.37
2026-05-05T19:23:28.286599,SHADOW_SELL_V2_SIGNAL,ORCL,56.39,,57.015588251,Research signal: no exit pressure.,166.485518,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.597 | entry=182.83 | current=185.75
2026-05-05T19:23:28.286687,SHADOW_CAPITAL_EFFICIENCY,U,69.5,,,Research signal: candidate is stronger than weakest current holding.,166.485518,13.11,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=ORCL | weakest_score=56.39 | best_candidate=U
2026-05-05T19:23:28.286725,SHADOW_SMALL_CAP_BUY_DECISION,U,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=31.0 | news=5.0
2026-05-05T19:23:28.286755,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-05T19:23:28.286784,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=4.0
2026-05-05T19:23:28.287159,LEARNING_SHADOW_SKIP_BUY,U,69.5,,,skip buy,,,,
2026-05-05T19:29:06.973373,SHADOW_SELL_V2_SIGNAL,AAPL,71.86,,1.0,Research signal: no exit pressure.,14.715,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=5.464 | entry=269.32 | current=284.035
2026-05-05T19:29:06.973503,SHADOW_SELL_V2_SIGNAL,ORCL,56.58,,57.015588251,Research signal: no exit pressure.,171.616921,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.646 | entry=182.83 | current=185.84
2026-05-05T19:29:06.973600,SHADOW_CAPITAL_EFFICIENCY,U,69.5,,,Research signal: candidate is stronger than weakest current holding.,171.616921,12.92,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=ORCL | weakest_score=56.58 | best_candidate=U
2026-05-05T19:29:06.973640,SHADOW_SMALL_CAP_BUY_DECISION,U,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=31.0 | news=5.0
2026-05-05T19:29:06.973674,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-05T19:29:06.973703,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=4.0
2026-05-05T19:29:06.974072,LEARNING_SHADOW_SKIP_BUY,U,69.5,,,skip buy,,,,
2026-05-05T19:34:46.364815,SHADOW_SELL_V2_SIGNAL,AAPL,71.94,,1.0,Research signal: no exit pressure.,14.775,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=5.486 | entry=269.32 | current=284.095
2026-05-05T19:34:46.364944,SHADOW_SELL_V2_SIGNAL,ORCL,57.37,,57.015588251,Research signal: no exit pressure.,192.142532,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.843 | entry=182.83 | current=186.2
2026-05-05T19:34:46.365031,SHADOW_CAPITAL_EFFICIENCY,U,69.5,,,Research signal: candidate is stronger than weakest current holding.,192.142532,12.13,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=ORCL | weakest_score=57.37 | best_candidate=U
2026-05-05T19:34:46.365071,SHADOW_SMALL_CAP_BUY_DECISION,U,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=31.0 | news=5.0
2026-05-05T19:34:46.365116,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-05T19:34:46.365146,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=4.0
2026-05-05T19:34:46.365566,LEARNING_SHADOW_SKIP_BUY,U,69.5,,,skip buy,,,,
2026-05-05T19:40:26.660119,SHADOW_SELL_V2_SIGNAL,AAPL,72.24,,1.0,Research signal: no exit pressure.,14.971,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=5.559 | entry=269.32 | current=284.291
2026-05-05T19:40:26.660289,SHADOW_SELL_V2_SIGNAL,ORCL,56.41,,57.015588251,Research signal: no exit pressure.,167.061375,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.603 | entry=182.83 | current=185.7601
2026-05-05T19:40:26.660384,SHADOW_CAPITAL_EFFICIENCY,U,69.5,,,Research signal: candidate is stronger than weakest current holding.,167.061375,13.09,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=ORCL | weakest_score=56.41 | best_candidate=U
2026-05-05T19:40:26.660423,SHADOW_SMALL_CAP_BUY_DECISION,U,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=31.0 | news=5.0
2026-05-05T19:40:26.660456,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-05T19:40:26.660486,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=4.0
2026-05-05T19:40:26.660864,LEARNING_SHADOW_SKIP_BUY,U,69.5,,,skip buy,,,,
2026-05-05T19:46:08.844354,SHADOW_SELL_V2_SIGNAL,AAPL,72.19,,1.0,Research signal: no exit pressure.,14.94,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=5.547 | entry=269.32 | current=284.26
2026-05-05T19:46:08.844491,SHADOW_SELL_V2_SIGNAL,ORCL,57.16,,57.015588251,Research signal: no exit pressure.,186.440974,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.789 | entry=182.83 | current=186.1
2026-05-05T19:46:08.844583,SHADOW_CAPITAL_EFFICIENCY,U,69.5,,,Research signal: candidate is stronger than weakest current holding.,186.440974,12.34,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=ORCL | weakest_score=57.16 | best_candidate=U
2026-05-05T19:46:08.844623,SHADOW_SMALL_CAP_BUY_DECISION,U,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=31.0 | news=5.0
2026-05-05T19:46:08.844656,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-05T19:46:08.844687,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=4.0
2026-05-05T19:46:08.845082,LEARNING_SHADOW_SKIP_BUY,U,69.5,,,skip buy,,,,
2026-05-05T19:51:49.387115,SHADOW_SELL_V2_SIGNAL,AAPL,71.67,,1.0,Research signal: no exit pressure.,14.59,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=5.417 | entry=269.32 | current=283.91
2026-05-05T19:51:49.387285,SHADOW_SELL_V2_SIGNAL,ORCL,56.21,,57.015588251,Research signal: no exit pressure.,161.924271,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.553 | entry=182.83 | current=185.67
2026-05-05T19:51:49.387379,SHADOW_CAPITAL_EFFICIENCY,U,69.5,,,Research signal: candidate is stronger than weakest current holding.,161.924271,13.29,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=ORCL | weakest_score=56.21 | best_candidate=U
2026-05-05T19:51:49.387417,SHADOW_SMALL_CAP_BUY_DECISION,U,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=31.0 | news=5.0
2026-05-05T19:51:49.387447,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-05T19:51:49.387473,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=4.0
2026-05-05T19:51:49.387832,LEARNING_SHADOW_SKIP_BUY,U,69.5,,,skip buy,,,,
2026-05-05T19:57:29.856415,SHADOW_SELL_V2_SIGNAL,AAPL,71.94,,1.0,Research signal: no exit pressure.,14.775,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=5.486 | entry=269.32 | current=284.095
2026-05-05T19:57:29.856535,SHADOW_SELL_V2_SIGNAL,ORCL,55.16,,57.015588251,Research signal: no exit pressure.,134.556788,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.291 | entry=182.83 | current=185.19
2026-05-05T19:57:29.856619,SHADOW_CAPITAL_EFFICIENCY,U,69.5,,,Research signal: candidate is stronger than weakest current holding.,134.556788,14.34,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=ORCL | weakest_score=55.16 | best_candidate=U
2026-05-05T19:57:29.856658,SHADOW_SMALL_CAP_BUY_DECISION,U,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=31.0 | news=5.0
2026-05-05T19:57:29.856690,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-05T19:57:29.856718,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=4.0
2026-05-05T19:57:29.857090,LEARNING_SHADOW_SKIP_BUY,U,69.5,,,skip buy,,,,
2026-05-06T13:34:53.272398,SHADOW_SELL_V2_SIGNAL,AAPL,67.83,,1.0,Research signal: no exit pressure.,12.005,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=4.458 | entry=269.32 | current=281.325
2026-05-06T13:34:53.272525,SHADOW_SELL_V2_SIGNAL,ORCL,57.24,,57.015588251,Research signal: no exit pressure.,188.721597,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.81 | entry=182.83 | current=186.14
2026-05-06T13:34:53.272616,SHADOW_CAPITAL_EFFICIENCY,U,69.5,,,Research signal: candidate is stronger than weakest current holding.,188.721597,12.26,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=ORCL | weakest_score=57.24 | best_candidate=U
2026-05-06T13:34:53.272656,SHADOW_SMALL_CAP_BUY_DECISION,U,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=31.0 | news=5.0
2026-05-06T13:34:53.272700,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=5.0
2026-05-06T13:34:53.272730,SHADOW_SMALL_CAP_BUY_DECISION,DIS,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=5.0
2026-05-06T13:34:53.272756,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.47,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-06T13:34:53.272781,SHADOW_SMALL_CAP_BUY_DECISION,AMD,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=59.0 | news=4.0
2026-05-06T13:34:53.273153,LEARNING_SHADOW_BUY_DECISION,U,69.5,,,qualified candidate passed risk checks | symbol=U | final_score=69.5 | base_score=69.5 | setup=current_bot | adaptive=adaptive neutral | trades=3,,,,setup=current_bot
2026-05-06T13:40:31.992699,SHADOW_SELL_V2_SIGNAL,AAPL,70.24,,1.0,Research signal: no exit pressure.,13.6283,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=5.06 | entry=269.32 | current=282.9483
2026-05-06T13:40:31.992842,SHADOW_SELL_V2_SIGNAL,ORCL,56.1,,57.015588251,Research signal: no exit pressure.,159.073491,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.526 | entry=182.83 | current=185.62
2026-05-06T13:40:31.992909,SHADOW_SELL_V2_SIGNAL,U,50.5,,370.457438934,Research signal: no exit pressure.,12.373649,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=0.124 | entry=27.016599 | current=27.05
2026-05-06T13:40:31.993033,SHADOW_CAPITAL_EFFICIENCY,ROKU,69.5,,,Research signal: candidate is stronger than weakest current holding.,12.373649,19.0,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=U | weakest_score=50.5 | best_candidate=ROKU
2026-05-06T13:40:31.993086,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=5.0
2026-05-06T13:40:31.993131,SHADOW_SMALL_CAP_BUY_DECISION,DIS,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=5.0
2026-05-06T13:40:31.993174,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.34,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-06T13:40:31.993214,SHADOW_SMALL_CAP_BUY_DECISION,AMD,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=59.0 | news=4.0
2026-05-06T13:40:31.993277,SHADOW_SMALL_CAP_BUY_DECISION,UBER,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=66.0 | news=4.0
2026-05-06T13:46:08.880929,SHADOW_SELL_V2_SIGNAL,AAPL,69.92,,1.0,Research signal: no exit pressure.,13.41,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=4.979 | entry=269.32 | current=282.73
2026-05-06T13:46:08.881074,SHADOW_SELL_V2_SIGNAL,ORCL,53.98,,57.015588251,Research signal: no exit pressure.,103.768371,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=0.995 | entry=182.83 | current=184.65
2026-05-06T13:46:08.881121,SHADOW_SELL_V2_SIGNAL,U,46.94,,370.457438934,Research signal: no exit pressure.,-76.536136,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=-0.765 | entry=27.016599 | current=26.81
2026-05-06T13:46:08.881211,SHADOW_CAPITAL_EFFICIENCY,ROKU,69.5,,,Research signal: candidate is stronger than weakest current holding.,-76.536136,22.56,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=U | weakest_score=46.94 | best_candidate=ROKU
2026-05-06T13:46:08.881270,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=5.0
2026-05-06T13:46:08.881301,SHADOW_SMALL_CAP_BUY_DECISION,DIS,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=5.0
2026-05-06T13:46:08.881329,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.14,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-06T13:46:08.881357,SHADOW_SMALL_CAP_BUY_DECISION,AMD,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=59.0 | news=4.0
2026-05-06T13:46:08.881383,SHADOW_SMALL_CAP_BUY_DECISION,UBER,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=66.0 | news=4.0
2026-05-06T13:51:45.389951,SHADOW_SELL_V2_SIGNAL,AAPL,72.4,,1.0,Research signal: no exit pressure.,15.08,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=5.599 | entry=269.32 | current=284.4
2026-05-06T13:51:45.390083,SHADOW_SELL_V2_SIGNAL,ORCL,50.81,,57.015588251,Research signal: no exit pressure.,21.095768,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=0.202 | entry=182.83 | current=183.2
2026-05-06T13:51:45.390131,SHADOW_SELL_V2_SIGNAL,U,45.61,,370.457438934,Research signal: no exit pressure.,-109.877306,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=-1.098 | entry=27.016599 | current=26.72
2026-05-06T13:51:45.390214,SHADOW_CAPITAL_EFFICIENCY,ROKU,69.5,,,Research signal: candidate is stronger than weakest current holding.,-109.877306,23.89,research_candidate_stronger,shadow_only=true | version=v2.2 | weakest=U | weakest_score=45.61 | best_candidate=ROKU
2026-05-06T13:51:45.390273,SHADOW_SMALL_CAP_BUY_DECISION,ROKU,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=5.0
2026-05-06T13:51:45.390306,SHADOW_SMALL_CAP_BUY_DECISION,DIS,69.5,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=39.0 | news=5.0
2026-05-06T13:51:45.390334,SHADOW_SMALL_CAP_BUY_DECISION,CRWD,69.13,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=47.0 | news=5.0
2026-05-06T13:51:45.390360,SHADOW_SMALL_CAP_BUY_DECISION,AMD,68.0,,,Research signal: candidate fits small-capital learning threshold.,,,research_small_cap_candidate,shadow_only=true | version=v2.2 | sim_capital=500 | max_position=100 | max_positions=3 | trend=bullish | analyst=59.0 | news=4.0
2026-05-06T13:57:23.048840,SHADOW_SELL_V2_SIGNAL,AAPL,73.31,,1.0,Research signal: no exit pressure.,15.6951,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=5.828 | entry=269.32 | current=285.0151
2026-05-06T13:57:23.048966,SHADOW_SELL_V2_SIGNAL,ORCL,55.75,,57.015588251,Research signal: no exit pressure.,149.950997,,research_hold_neutral,shadow_only=true | version=v2.2 | pl_pct=1.438 | entry=182.83 | current=185.46
