timestamp,portfolio_value,buying_power,open_pl
2026-05-01T11:15:15.101094,99638.34,168690.36,-361.65720300000004
2026-05-01T11:20:15.612341,99646.32,168698.34,-353.68128100000007
2026-05-01T11:25:16.036266,99655.35,168707.37,-344.646153
2026-05-01T11:30:16.731199,99661.5,168713.52,-338.500312
2026-05-01T11:35:17.365186,99652.46,168704.48,-346.136453
2026-05-01T11:40:17.857491,99642.14,168694.16,-357.857656
2026-05-01T11:45:18.371142,99631.4,168683.42,-368.60366500000003
2026-05-01T11:50:18.828544,99687.69,168739.71,-312.30712200000005
2026-05-01T11:55:19.337754,99674.67,168726.69,-325.3280020000001
2026-05-01T12:00:19.854378,99690.46,168742.48,-309.51128500000004
2026-05-01T12:05:20.355373,99704.41,168756.43,-295.594135
2026-05-01T12:10:20.814706,99681.78,168733.8,-318.219847
2026-05-01T12:15:21.225221,99744.82,168796.84,-255.18287600000002
2026-05-01T12:20:21.660136,99734.04,168786.06,-265.9607060000001
2026-05-01T12:25:22.138597,99739.79,168791.81,-260.20802599999996
2026-05-01T12:30:22.567134,99707.27,168759.29,-292.72783
2026-05-01T12:35:22.983631,99729.92,168781.94,-270.083733
2026-05-01T12:40:23.602063,99717.9,168769.92,-282.10010600000004
2026-05-01T12:45:24.356690,99691.24,168743.26,-308.75929999999994
2026-05-01T12:50:24.812516,99682.61,168734.63,-317.386134
2026-05-01T12:55:25.256661,99678.74,168730.76,-321.262443
2026-05-01T13:00:25.667616,99644.36,168696.38,-355.639866
2026-05-01T13:05:26.165016,99665.96,168717.98,-334.036391
2026-05-01T13:10:26.641775,99693.52,168745.54,-306.48132799999996
2026-05-01T13:15:27.038659,99684.07,168736.09,-315.92920200000003
2026-05-01T13:20:27.541843,99706.91,168758.93,-293.092422
2026-05-01T13:25:28.016841,99745.5,168797.52,-254.49500700000004
2026-05-01T13:30:28.468135,99769.89,168821.91,-231.84079400000007
2026-05-01T13:35:49.236679,99964.3,183211.09,469.730859
2026-05-01T13:41:04.698733,99894.55,183141.34,399.978987
2026-05-01T13:46:20.151947,99923.48,183170.27,428.914451
2026-05-01T13:51:35.514160,100070.34,183317.13,575.778995
2026-05-01T13:56:50.650017,100132.68,183379.47,638.1132530000001
2026-05-01T14:02:06.125716,100265.74,183512.53,771.117711
2026-05-01T14:07:21.325309,100383.34,183630.13,888.786014
2026-05-01T14:12:36.624925,100435.41,183682.2,940.835355
2026-05-01T14:17:56.785218,100385.1,183631.89,890.526408
2026-05-01T14:23:13.223725,100417.84,183664.63,923.267198
2026-05-01T14:28:29.913376,100354.1,183600.89,859.533491
2026-05-01T14:33:45.564461,100331.72,183578.51,837.150009
2026-05-01T14:39:01.696605,100272.95,183519.74,778.391077
2026-05-01T14:44:17.250199,100322.96,183569.75,828.3940970000001
2026-05-01T14:49:33.852867,100284.97,183531.76,790.402163
2026-05-01T14:54:48.639279,100252.04,183498.83,757.471499
2026-05-01T15:00:03.756743,100225.99,183472.78,731.424751
2026-05-01T15:05:20.031025,100171.29,183418.08,676.7239589999999
2026-05-01T15:10:36.642879,100171.32,183418.11,676.754185
2026-05-01T15:15:51.736047,100176.38,183423.17,681.811581
2026-05-01T15:21:06.521953,100193.78,183440.57,699.204313
2026-05-01T15:26:22.109378,100234.28,183481.07,739.709669
2026-05-01T15:31:36.888108,100230.39,183477.18,735.822373
2026-05-01T15:36:52.572812,100251.04,183497.83,756.472401
2026-05-01T15:42:07.801311,100271.05,183517.84,776.4843020000001
2026-05-01T15:47:22.785752,100289.65,183536.44,795.0751349999999
2026-05-01T15:52:37.730290,100271.5,183518.29,778.1725289999999
2026-05-01T15:57:52.212039,100271.37,183518.16,776.76693
2026-05-01T16:03:06.365990,100261.14,183507.93,766.570641
2026-05-01T16:08:22.635058,100231.28,183478.07,736.712047
2026-05-01T16:13:38.197121,100239.8,183486.59,745.225738
2026-05-01T16:18:52.186774,100222.27,183469.06,727.698582
2026-05-01T16:24:11.654437,100212.57,183459.36,717.995342
2026-05-01T16:29:29.615179,100201.21,183448.0,706.638679
2026-05-01T16:34:44.436114,100164.84,183411.63,671.4891419999999
2026-05-01T16:39:59.280335,100179.61,183426.4,685.039002
2026-05-01T16:45:16.337762,100167.65,183414.44,673.07963
2026-05-01T16:50:31.614693,100149.71,183396.5,653.905431
2026-05-01T16:55:45.967898,100168.24,183415.03,673.672339
2026-05-01T17:00:59.940390,100164.87,183411.66,670.299593
2026-05-01T17:06:15.090297,100163.32,183410.11,668.745494
2026-05-01T17:11:30.773022,100154.58,183401.37,660.006803
